Latitude,Longitude,Street Address,Price,Date Sold,Neighborhood,More Address,Beds,Baths,House Type,Square Feet
41.795704,-87.5915,1402 E 55th St,370000.0,"Nov  7, 2014",Hyde Park,"Chicago, IL 60615",3.0,,Townhouse,1454.0
41.942673,-87.8113,3443 N Oketo Ave,185000.0,"Nov  7, 2014",Dunning,"Chicago, IL 60634",3.0,,Single-Family Home,1440.0
41.974987,-87.78633,5139 N Mulligan Ave,305000.0,"Nov  7, 2014",Jefferson Park,"Chicago, IL 60630",3.0,,Single-Family Home,1264.0
41.92169,-87.77042,2249 N Menard Ave,103000.0,"Nov  7, 2014",Belmont Central,"Chicago, IL 60639",,,Multi-Family,1426.0
41.854153,-87.69342,2016 S Washtenaw Ave,20000.0,"Nov  7, 2014",Little Village,"Chicago, IL 60608",,,Multi-Family,1386.0
41.942154,-87.70683,3338 N Troy St,285000.0,"Nov  7, 2014",Avondale,"Chicago, IL 60618",3.0,,Single-Family Home,1140.0
41.857758,-87.62376,1819 S Michigan Ave #1005,297000.0,"Nov  7, 2014",Near South Side,"Chicago, IL 60616",,,Condo,
41.994442,-87.754135,6223 N Lenox Ave,660000.0,"Nov  7, 2014",Sauganash,"Chicago, IL 60646",4.0,,Single-Family Home,2059.0
41.97811,-87.70837,5317 N Kedzie Ave,175000.0,"Nov  7, 2014",North Park,"Chicago, IL 60625",3.0,,Single-Family Home,1056.0
41.991066,-87.77507,6029 N Marmora Ave,425000.0,"Nov  7, 2014",Jefferson Park,"Chicago, IL 60646",2.0,,Single-Family Home,1723.0
41.973034,-87.65732,1063 W Argyle St #3D,128000.0,"Nov  7, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.743774,-87.7206,3931 W 82nd St,105000.0,"Nov  7, 2014",Ashburn,"Chicago, IL 60652",2.0,,Single-Family Home,889.0
41.70593,-87.539246,10412 S Avenue N,20000.0,"Nov  7, 2014",East Side,"Chicago, IL 60617",2.0,,Single-Family Home,656.0
41.891075,-87.638535,360 W Illinois St #7B,800000.0,"Nov  7, 2014",Near North Side,"Chicago, IL 60654",,,Condo,
41.73441,-87.58964,8818 S Dante Ave,100500.0,"Nov  7, 2014",Calumet Heights,"Chicago, IL 60619",,,Multi-Family,4521.0
41.934395,-87.75767,5226 W Oakdale Ave,167000.0,"Nov  7, 2014",Cragin,"Chicago, IL 60641",3.0,,Single-Family Home,1296.0
41.939518,-87.8059,3250 N Neva Ave,246000.0,"Nov  7, 2014",Dunning,"Chicago, IL 60634",4.0,,Single-Family Home,1507.0
41.894264,-87.71226,717 N Trumbull Ave,38500.0,"Nov  7, 2014",Humboldt Park,"Chicago, IL 60624",,,Multi-Family,2498.0
42.01404,-87.81305,7320 N Osceola Ave,397000.0,"Nov  7, 2014",Edison Park,"Chicago, IL 60631",3.0,,Single-Family Home,1203.0
41.834175,-87.655556,3301 S Racine Ave,100000.0,"Nov  7, 2014",Bridgeport,"Chicago, IL 60608",2.0,,Single-Family Home,790.0
41.976665,-87.68019,2017 W Farragut Ave #2017-1,129000.0,"Nov  7, 2014",Lincoln Square,"Chicago, IL 60625",,,Condo,
41.79446,-87.58787,5523 S Harper Ave,215000.0,"Nov  7, 2014",Hyde Park,"Chicago, IL 60637",3.0,,Townhouse,1676.0
41.806637,-87.75326,4728 S Laramie Ave,214000.0,"Nov  7, 2014",,"Chicago, IL 60638",3.0,,Single-Family Home,1223.0
41.923515,-87.70802,2320 N Kedzie Blvd,755500.0,"Nov  7, 2014",Logan Square,"Chicago, IL 60647",5.0,,Single-Family Home,3759.0
41.94481,-87.758316,5235 W Eddy St,231000.0,"Nov  7, 2014",Portage Park,"Chicago, IL 60641",3.0,,Single-Family Home,1296.0
41.796886,-87.773766,5236 S Mcvicker Ave,218000.0,"Nov  7, 2014",Garfield Ridge,"Chicago, IL 60638",3.0,,Single-Family Home,1167.0
41.955627,-87.781395,4125 N Melvina Ave,335000.0,"Nov  7, 2014",Portage Park,"Chicago, IL 60634",4.0,,Single-Family Home,2604.0
41.910076,-87.63239,1555 N Sandburg Ter #317K,203500.0,"Nov  7, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.81072,-87.692696,4541 S Fairfield Ave,50000.0,"Nov  7, 2014",Brighton Park,"Chicago, IL 60632",,,Multi-Family,1600.0
41.86694,-87.62141,1211 S Prairie Ave #SU-4700,26000.0,"Nov  7, 2014",Near South Side,"Chicago, IL 60605",,,Condo,
41.929996,-87.79752,2731 N New England Ave,138000.0,"Nov  7, 2014",Montclare,"Chicago, IL 60707",2.0,,Single-Family Home,580.0
41.833702,-87.61852,3338 S Calumet Ave #1,76000.0,"Nov  7, 2014",Douglas,"Chicago, IL 60616",,,Condo,
41.72994,-87.65039,9017 S Aberdeen St,45000.0,"Nov  7, 2014",Washington Heights - Brainerd,"Chicago, IL 60620",3.0,,Single-Family Home,1288.0
42.00876,-87.66661,1415 W Lunt Ave #405,47000.0,"Nov  7, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.772243,-87.68027,2236 W Marquette Rd,40000.0,"Nov  7, 2014",Chicago Lawn,"Chicago, IL 60636",3.0,,Single-Family Home,990.0
41.8953,-87.67295,1818 W Superior St #1R,193000.0,"Nov  7, 2014",Ukranian Village,"Chicago, IL 60622",,,Condo,
42.00528,-87.658325,1057 W Pratt Blvd #2B,115000.0,"Nov  7, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.824364,-87.66651,1628 W 38th Pl,101000.0,"Nov  7, 2014",McKinley Park,"Chicago, IL 60609",,,Multi-Family,1669.0
41.782055,-87.7884,6033 S Normandy Ave,121500.0,"Nov  7, 2014",Clearing,"Chicago, IL 60638",3.0,,Single-Family Home,1117.0
41.898006,-87.73071,929 N Keeler Ave,75000.0,"Nov  7, 2014",Humboldt Park,"Chicago, IL 60651",2.0,,Single-Family Home,924.0
41.936523,-87.6739,3017 N Honore St,855000.0,"Nov  7, 2014",Roscoe Village,"Chicago, IL 60657",3.0,,Single-Family Home,1440.0
41.923176,-87.66166,1317 W Belden Ave #F3,447500.0,"Nov  7, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.886562,-87.62159,222 N Columbus Dr #1109,381500.0,"Nov  7, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.980408,-87.83169,8200 W Gregory St,430000.0,"Nov  7, 2014",Norwood Park,"Chicago, IL 60656",4.0,,Single-Family Home,1742.0
41.993973,-87.79347,6644 W Raven St,350000.0,"Nov  7, 2014",Norwood Park,"Chicago, IL 60631",4.0,,Single-Family Home,2016.0
41.859753,-87.645065,1614 S Union Ave #1614-1,285000.0,"Nov  7, 2014",Pilsen,"Chicago, IL 60616",,,Condo,
41.939884,-87.8199,3307 N Ozark Ave,265000.0,"Nov  7, 2014",Dunning,"Chicago, IL 60634",3.0,,Single-Family Home,1296.0
41.960136,-87.64769,4250 N Marine Dr #2513,120000.0,"Nov  7, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.809856,-87.696335,4603 S Francisco Ave,50000.0,"Nov  7, 2014",Brighton Park,"Chicago, IL 60632",,,Multi-Family,1748.0
41.980305,-87.79845,5455 N New England Ave,290000.0,"Nov  7, 2014",Norwood Park,"Chicago, IL 60656",3.0,,Single-Family Home,870.0
41.944084,-87.66276,1331 W Newport Ave,1085000.0,"Nov  7, 2014",,"Chicago, IL 60657",5.0,,Single-Family Home,3131.0
41.775097,-87.788284,6654 W 64th Pl #3B,55000.0,"Nov  7, 2014",Clearing,"Chicago, IL 60638",,,Condo,
41.893578,-87.61511,600 N Lake Shore Dr #4211,1425000.0,"Nov  7, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.921333,-87.6592,2151 N Magnolia Ave,3007500.0,"Nov  7, 2014",DePaul,"Chicago, IL 60614",4.0,,Single-Family Home,1309.0
41.774933,-87.74873,5043 W 64th Pl,91000.0,"Nov  6, 2014",Clearing,"Chicago, IL 60638",2.0,,Single-Family Home,939.0
41.94633,-87.78493,6325 W Patterson Ave,192000.0,"Nov  6, 2014",Dunning,"Chicago, IL 60634",2.0,,Single-Family Home,975.0
41.780087,-87.78658,6140 S Nashville Ave,125000.0,"Nov  6, 2014",Clearing,"Chicago, IL 60638",2.0,,Single-Family Home,878.0
41.918198,-87.68349,2223 W Mclean Ave,785000.0,"Nov  6, 2014",Bucktown,"Chicago, IL 60647",3.0,,Single-Family Home,1920.0
41.977142,-87.75158,5263 N Laporte Ave,150000.0,"Nov  6, 2014",Sauganash,"Chicago, IL 60630",3.0,,Single-Family Home,1109.0
41.79812,-87.69843,5231 S Sacramento Ave,80000.0,"Nov  6, 2014",Gage Park,"Chicago, IL 60632",,,Multi-Family,2138.0
41.757225,-87.57331,7557 S Clyde Ave,196000.0,"Nov  6, 2014",South Shore,"Chicago, IL 60649",3.0,,Single-Family Home,1200.0
41.773186,-87.573685,2105 E 67th St,42500.0,"Nov  6, 2014",South Shore,"Chicago, IL 60649",,,Condo,
41.89792,-87.61896,250 E Pearson St #1906,785000.0,"Nov  6, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.922585,-87.69581,2228 N Washtenaw Ave,640000.0,"Nov  6, 2014",Bucktown,"Chicago, IL 60647",,,Single-Family Home,
41.695114,-87.69938,10901 S Troy St,186000.0,"Nov  6, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1343.0
41.93394,-87.75255,5023 W Oakdale Ave,281500.0,"Nov  6, 2014",Cragin,"Chicago, IL 60641",3.0,,Single-Family Home,1459.0
41.8792,-87.68616,125 S Western Ave #125-1,95000.0,"Nov  6, 2014",,"Chicago, IL 60612",,,Condo,
41.92271,-87.77723,2322 N Mcvicker Ave,165000.0,"Nov  6, 2014",Belmont Central,"Chicago, IL 60639",2.0,,Single-Family Home,984.0
41.927605,-87.750084,4929 W Wrightwood Ave,216000.0,"Nov  6, 2014",Cragin,"Chicago, IL 60639",3.0,,Single-Family Home,900.0
41.83575,-87.72761,3137 S Kedvale Ave,129000.0,"Nov  6, 2014",Little Village,"Chicago, IL 60623",,,Multi-Family,1596.0
41.882828,-87.65035,909 W Washington Blvd #603,287500.0,"Nov  6, 2014",,"Chicago, IL 60607",,,Condo,
41.96569,-87.83914,4718 N Chester Ave,475000.0,"Nov  6, 2014",O'Hare,"Chicago, IL 60656",,,Multi-Family,3542.0
41.938107,-87.6635,3103 N Southport Ave,600000.0,"Nov  6, 2014",,"Chicago, IL 60657",3.0,,Single-Family Home,1592.0
41.904575,-87.636604,247 W Scott St #405,295000.0,"Nov  6, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.924183,-87.661545,2361 N Wayne Ave,545000.0,"Nov  6, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.93165,-87.641106,2722 N Pine Grove Ave #2722-3,315000.0,"Nov  6, 2014",Lincoln Park,"Chicago, IL 60614",,,Condo,
41.76137,-87.61186,7322 S Rhodes Ave,170000.0,"Nov  6, 2014",Greater Grand Crossing,"Chicago, IL 60619",,,Multi-Family,2708.0
41.825394,-87.66815,3748 S Paulina St,135000.0,"Nov  6, 2014",McKinley Park,"Chicago, IL 60609",,,Multi-Family,1303.0
41.803802,-87.72626,4910 S Karlov Ave,105000.0,"Nov  6, 2014",Archer Heights,"Chicago, IL 60632",3.0,,Single-Family Home,1062.0
41.884953,-87.73486,4342 W Maypole Ave,145000.0,"Nov  6, 2014",West Garfield Park,"Chicago, IL 60624",,,Multi-Family,2146.0
41.98184,-87.78739,5525 N Nagle Ave,185000.0,"Nov  6, 2014",Jefferson Park,"Chicago, IL 60630",2.0,,Single-Family Home,1023.0
41.860558,-87.65969,1550 S Blue Island Ave #413,88500.0,"Nov  6, 2014",University Village,"Chicago, IL 60608",,,Condo,
41.72636,-87.66457,1645 W 92nd St,165000.0,"Nov  6, 2014",Washington Heights - Brainerd,"Chicago, IL 60620",3.0,,Single-Family Home,1152.0
41.896397,-87.72821,833 N Karlov Ave,153000.0,"Nov  6, 2014",Humboldt Park,"Chicago, IL 60651",,,Multi-Family,3292.0
41.934666,-87.81065,3004 N Odell Ave,258000.0,"Nov  6, 2014",Dunning,"Chicago, IL 60707",4.0,,Single-Family Home,1834.0
41.969204,-87.74342,4838 N Kentucky Ave,523000.0,"Nov  6, 2014",Albany Park,"Chicago, IL 60630",2.0,,Single-Family Home,1014.0
41.85061,-87.62495,2323 S Wabash Ave,271000.0,"Nov  6, 2014",Near South Side,"Chicago, IL 60616",2.0,,Townhouse,1887.0
41.955418,-87.788025,6430 W Belle Plaine Ave #402,159000.0,"Nov  6, 2014",Dunning,"Chicago, IL 60634",,,Condo,
41.777206,-87.73161,6344 S Kolin Ave,90000.0,"Nov  6, 2014",West Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1186.0
41.971596,-87.694756,4927 N Talman Ave,450000.0,"Nov  6, 2014",Ravenswood,"Chicago, IL 60625",,,Multi-Family,2844.0
41.9333,-87.63858,330 W Diversey Pkwy #1305,419000.0,"Nov  6, 2014",,"Chicago, IL 60657",,,Condo,
41.756435,-87.67175,7535 S Winchester Ave,138000.0,"Nov  6, 2014",Auburn Gresham,"Chicago, IL 60620",2.0,,Single-Family Home,959.0
41.958767,-87.64952,4201 N Clarendon Ave #3S,217500.0,"Nov  6, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.71092,-87.64207,10050 S Emerald Ave,188000.0,"Nov  6, 2014",Washington Heights - Brainerd,"Chicago, IL 60628",4.0,,Single-Family Home,1738.0
41.957684,-87.64704,4170 N Marine Dr #18E,325000.0,"Nov  6, 2014",Uptown,"Chicago, IL 60613",,,Condo,
41.95018,-87.65234,3736 N Fremont St #1,559000.0,"Nov  5, 2014",Lakeview,"Chicago, IL 60613",,,Condo,
41.918343,-87.65518,2010 N Kenmore Ave #2010-A,435000.0,"Nov  5, 2014",DePaul,"Chicago, IL 60614",,,Condo,
42.00999,-87.66184,7031 N Sheridan Rd,91000.0,"Nov  5, 2014",Rogers Park,"Chicago, IL 60626",,,Condo,
41.964973,-87.670456,1623 W Wilson Ave,92500.0,"Nov  5, 2014",Ravenswood,"Chicago, IL 60640",,,Multi-Family,
41.93145,-87.77997,2810 N Moody Ave,174000.0,"Nov  5, 2014",Belmont Central,"Chicago, IL 60634",2.0,,Single-Family Home,988.0
41.662117,-87.55839,12822 S Saginaw Ave,140000.0,"Nov  5, 2014",Hegewisch,"Chicago, IL 60633",3.0,,Single-Family Home,1040.0
41.944054,-87.682465,3426 N Hamilton Ave,765000.0,"Nov  5, 2014",Roscoe Village,"Chicago, IL 60618",3.0,,Single-Family Home,1740.0
41.973354,-87.685425,2230 W Winnemac Ave,780000.0,"Nov  5, 2014",Ravenswood,"Chicago, IL 60625",3.0,,Single-Family Home,2380.0
41.929028,-87.75061,4944 W Drummond Pl,85000.0,"Nov  5, 2014",Cragin,"Chicago, IL 60639",4.0,,Single-Family Home,1963.0
41.91527,-87.71147,1853 N Kimball Ave,113000.0,"Nov  5, 2014",Logan Square,"Chicago, IL 60647",,,Multi-Family,1938.0
41.923294,-87.66239,1335 W Belden Ave #1,610000.0,"Nov  5, 2014",DePaul,"Chicago, IL 60614",,,Condo,
41.95172,-87.67624,1856 W Berenice Ave,760000.0,"Nov  5, 2014",North Center,"Chicago, IL 60613",,,Multi-Family,2684.0
41.97539,-87.843445,8646 W Berwyn Ave #3N,85000.0,"Nov  5, 2014",O'Hare,"Chicago, IL 60656",,,Condo,
41.80705,-87.66649,4752 S Marshfield Ave,60000.0,"Nov  5, 2014",New City,"Chicago, IL 60609",3.0,,Single-Family Home,1139.0
41.894672,-87.61672,680 N Lake Shore Dr #1512,393000.0,"Nov  5, 2014",Near North Side,"Chicago, IL 60611",,,Condo,
41.9749,-87.66079,1220 W Carmen Ave #1220-3,302000.0,"Nov  5, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.907196,-87.721924,1428 N Hamlin Ave,140000.0,"Nov  5, 2014",Humboldt Park,"Chicago, IL 60651",2.0,,Single-Family Home,1079.0
41.905327,-87.74748,4836 W Kamerling Ave,67500.0,"Nov  5, 2014",Austin,"Chicago, IL 60651",2.0,,Single-Family Home,889.0
41.803886,-87.609726,641 E 50th St #2,115000.0,"Nov  5, 2014",Grand Boulevard,"Chicago, IL 60615",,,Condo,
41.904278,-87.62832,1209 N State Pkwy #12,240000.0,"Nov  5, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.73783,-87.738174,8511 S Kilpatrick Ave,233000.0,"Nov  5, 2014",Scottsdale,"Chicago, IL 60652",3.0,,Single-Family Home,1104.0
41.871517,-87.63435,800 S Wells St #1227,98000.0,"Nov  5, 2014",Loop,"Chicago, IL 60607",,,Condo,
42.006927,-87.68844,2309 W Morse Ave #2W,60000.0,"Nov  5, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.94399,-87.68729,3426 N Claremont Ave,742000.0,"Nov  5, 2014",Roscoe Village,"Chicago, IL 60618",,,Multi-Family,2173.0
41.689903,-87.70529,11153 S Homan Ave,72350.0,"Nov  5, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1255.0
41.767506,-87.58089,7011 S Cregier Ave,210000.0,"Nov  5, 2014",South Shore,"Chicago, IL 60649",3.0,,Single-Family Home,1993.0
41.746273,-87.71122,3540 W 81st St,105000.0,"Nov  5, 2014",Ashburn,"Chicago, IL 60652",3.0,,Single-Family Home,2248.0
41.927143,-87.703705,2513 N Milwaukee Ave #3N,380000.0,"Nov  5, 2014",Logan Square,"Chicago, IL 60647",,,Condo,
41.947975,-87.643776,3550 N Lake Shore Dr #1611,101000.0,"Nov  5, 2014",,"Chicago, IL 60657",,,Condo,
41.965443,-87.6945,2619 W Eastwood Ave,685000.0,"Nov  5, 2014",Ravenswood,"Chicago, IL 60625",4.0,,Single-Family Home,1850.0
41.95928,-87.769356,5655 W Pensacola Ave,275000.0,"Nov  5, 2014",Portage Park,"Chicago, IL 60634",3.0,,Single-Family Home,1103.0
41.687546,-87.71127,11309 S Millard Ave,245000.0,"Nov  5, 2014",Mount Greenwood,"Chicago, IL 60655",3.0,,Single-Family Home,1193.0
41.895866,-87.69012,2520 W Chicago Ave #4,390000.0,"Nov  5, 2014",West Town,"Chicago, IL 60622",,,Condo,
42.00915,-87.68528,2130 W Lunt Ave,650000.0,"Nov  5, 2014",West Rogers Park,"Chicago, IL 60645",3.0,,Single-Family Home,1650.0
41.871593,-87.62642,40 E 9th St #717,193000.0,"Nov  5, 2014",Loop,"Chicago, IL 60605",,,Condo,
41.965454,-87.690994,4615 N Campbell Ave #4615-2,206000.0,"Nov  5, 2014",Ravenswood,"Chicago, IL 60625",,,Condo,
41.940475,-87.79296,3313 N Normandy Ave,227500.0,"Nov  5, 2014",Dunning,"Chicago, IL 60634",3.0,,Single-Family Home,1411.0
41.927788,-87.7694,2605 N Mango Ave,175000.0,"Nov  5, 2014",Belmont Central,"Chicago, IL 60639",3.0,,Single-Family Home,1161.0
41.972916,-87.651634,4920 N Marine Dr #517,70500.0,"Nov  5, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.84983,-87.67792,2315 S Hoyne Ave,190000.0,"Nov  5, 2014",Pilsen,"Chicago, IL 60608",,,Multi-Family,2976.0
42.009556,-87.704994,6833 N Kedzie Ave #809,64000.0,"Nov  5, 2014",West Rogers Park,"Chicago, IL 60645",,,Condo,
41.947353,-87.66371,3601 N Southport Ave #3D,302000.0,"Nov  5, 2014",,"Chicago, IL 60613",,,Condo,
41.94467,-87.73433,3505 N Kildare Ave,325000.0,"Nov  5, 2014",Irving Park,"Chicago, IL 60641",4.0,,Single-Family Home,1342.0
41.905113,-87.626205,70 E Scott St #806,290000.0,"Nov  5, 2014",Near North Side,"Chicago, IL 60610",,,Condo,
41.764843,-87.56926,7146 S Crandon Ave,200000.0,"Nov  5, 2014",South Shore,"Chicago, IL 60649",3.0,,Single-Family Home,1410.0
41.95573,-87.67751,1929 W Belle Plaine Ave,859000.0,"Nov  5, 2014",North Center,"Chicago, IL 60613",4.0,,Single-Family Home,1915.0
41.794838,-87.72967,5400 S Tripp Ave,169000.0,"Nov  5, 2014",West Elsdon,"Chicago, IL 60632",3.0,,Single-Family Home,1382.0
41.735527,-87.58136,8749 S Ridgeland Ave,77100.0,"Nov  5, 2014",Calumet Heights,"Chicago, IL 60617",2.0,,Single-Family Home,1021.0
41.850815,-87.63545,315 W 23rd St #702,215000.0,"Nov  5, 2014",Armour Square,"Chicago, IL 60616",,,Condo,
41.785774,-87.6628,5935 S Justine St,270000.0,"Nov  5, 2014",West Englewood,"Chicago, IL 60636",,,Multi-Family,2441.0
41.96689,-87.66069,4649 N Magnolia Ave #1N,364000.0,"Nov  5, 2014",Uptown,"Chicago, IL 60640",,,Condo,
41.792236,-87.65397,5600 S May St,33000.0,"Nov  5, 2014",Englewood,"Chicago, IL 60621",,,Multi-Family,3376.0
41.932415,-87.74501,2827 N Keating Ave,168000.0,"Nov  5, 2014",Cragin,"Chicago, IL 60641",3.0,,Single-Family Home,1757.0
41.99051,-87.74895,6000 N Cicero Ave #509,175000.0,"Nov  5, 2014",Sauganash,"Chicago, IL 60646",,,Condo,
41.912643,-87.732864,1732 N Tripp Ave,47000.0,"Nov  5, 2014",Humboldt Park,"Chicago, IL 60639",3.0,,Single-Family Home,1056.0
41.87964,-87.640366,130 S Canal St #710,205000.0,"Nov  5, 2014",,"Chicago, IL 60606",,,Condo,
41.733612,-87.542564,8903 S Mackinaw Ave,20000.0,"Nov  5, 2014",South Chicago,"Chicago, IL 60617",,,Multi-Family,3513.0
41.96858,-87.71147,3312 W Lawrence Ave,102000.0,"Nov  5, 2014",Albany Park,"Chicago, IL 60625",3.0,,Single-Family Home,2158.0
41.949615,-87.645775,3660 N Lake Shore Dr #1106,160000.0,"Nov  5, 2014",,"Chicago, IL 60613",,,Condo,
41.946526,-87.66361,3543 N Southport Ave #3543-3S,490000.0,"Nov  5, 2014",,"Chicago, IL 60657",,,Condo,
41.861637,-87.62618,1516 S Wabash Ave #402,307500.0,"Nov  5, 2014",Near South Side,"Chicago, IL 60605",,,Condo,
41.950733,-87.67226,1724 W Grace St #1724-1W,317000.0,"Nov  5, 2014",,"Chicago, IL 60613",,,Condo,
41.97034,-87.72409,4909 N Avers Ave #4909-1,92500.0,"Nov  5, 2014",Albany Park,"Chicago, IL 60625",,,Condo,
41.769867,-87.72949,6749 S Kildare Ave,196000.0,"Nov  5, 2014",West Lawn,"Chicago, IL 60629",2.0,,Single-Family Home,906.0
41.94457,-87.83251,8219 W Addison St,529000.0,"Nov  5, 2014",Dunning,"Chicago, IL 60634",,,Multi-Family,5068.0
41.93992,-87.70554,3216 N Albany Ave,595000.0,"Nov  5, 2014",Avondale,"Chicago, IL 60618",5.0,,Multi-Family,2466.0
41.905304,-87.67541,1910 W Potomac Ave #2,392500.0,"Nov  5, 2014",Wicker Park,"Chicago, IL 60622",,,Condo,
41.78169,-87.720055,3854 W 61st Pl,155000.0,"Nov  5, 2014",West Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,722.0
41.939674,-87.772446,5826 W Melrose St,175000.0,"Nov  5, 2014",Portage Park,"Chicago, IL 60634",3.0,,Single-Family Home,1323.0
41.89586,-87.662575,750 N Noble St #750-D,445000.0,"Nov  5, 2014",Goose Island,"Chicago, IL 60642",,,Condo,
41.77707,-87.72794,6352 S Keeler Ave,186500.0,"Nov  5, 2014",West Lawn,"Chicago, IL 60629",3.0,,Single-Family Home,1152.0
41.86694,-87.62141,1211 S Prairie Ave #GU-279,60000.0,"Nov  5, 2014",Near South Side,"Chicago, IL 60605",,,Condo,
41.914097,-87.71034,1814 N Spaulding Ave,235000.0,"Nov  5, 2014",Logan Square,"Chicago, IL 60647",3.0,,Townhouse,1902.0
41.993484,-87.71564,6148 N Bernard St,245000.0,"Nov  5, 2014",North Park,"Chicago, IL 60659",4.0,,Single-Family Home,1406.0
41.88501,-87.61481,155 N Harbor Dr #3404,350000.0,"Nov  5, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.926064,-87.71861,2448 N Monticello Ave,525000.0,"Nov  5, 2014",Logan Square,"Chicago, IL 60647",3.0,,Single-Family Home,1144.0
41.891663,-87.670685,522 N Hermitage Ave #3,338000.0,"Nov  5, 2014",Goose Island,"Chicago, IL 60622",,,Condo,
41.99437,-87.727295,6221 N Harding Ave,205000.0,"Nov  5, 2014",North Park,"Chicago, IL 60659",3.0,,Single-Family Home,1355.0
41.678883,-87.67268,11805 S Hale Ave,264500.0,"Nov  4, 2014",Morgan Park,"Chicago, IL 60643",2.0,,Single-Family Home,1222.0
41.918907,-87.72258,2059 N Avers Ave,184000.0,"Nov  4, 2014",Logan Square,"Chicago, IL 60647",,,Single-Family Home,1625.0
41.95462,-87.66501,1414 W Irving Park Rd #2E,415000.0,"Nov  4, 2014",,"Chicago, IL 60613",,,Condo,
41.97238,-87.78395,5009 N Merrimac Ave,400000.0,"Nov  4, 2014",Jefferson Park,"Chicago, IL 60630",4.0,,Single-Family Home,1760.0
41.6713,-87.657875,12226 S Bishop St,141000.0,"Nov  4, 2014",West Pullman,"Chicago, IL 60643",3.0,,Single-Family Home,1104.0
42.0019,-87.81191,6657 N Ogallah Ave,495000.0,"Nov  4, 2014",Edison Park,"Chicago, IL 60631",3.0,,Single-Family Home,1218.0
41.915195,-87.65434,1854 N Maud Ave,1750000.0,"Nov  4, 2014",DePaul,"Chicago, IL 60614",3.0,,Single-Family Home,3448.0
41.73214,-87.618034,226 E 89th Pl,185500.0,"Nov  4, 2014",Chatham,"Chicago, IL 60619",3.0,,Single-Family Home,1166.0
41.88501,-87.61481,155 N Harbor Dr #3704,388000.0,"Nov  4, 2014",Loop,"Chicago, IL 60601",,,Condo,
41.977146,-87.71322,5249 N Kimball Ave,260000.0,"Nov  4, 2014",North Park,"Chicago, IL 60625",3.0,,Single-Family Home,1114.0
41.98986,-87.699036,5943 N California Ave,253000.0,"Nov  4, 2014",West Rogers Park,"Chicago, IL 60659",2.0,,Single-Family Home,1249.0
41.925873,-87.73623,2449 N Kostner Ave,225000.0,"Nov  4, 2014",Hermosa,"Chicago, IL 60639",,,Multi-Family,2264.0
41.882393,-87.64684,737 W Washington Blvd #2301,720000.0,"Nov  4, 2014",,"Chicago, IL 60661",,,Condo,
41.98762,-87.65924,1128 W Ardmore Ave #4,357500.0,"Nov  4, 2014",Edgewater,"Chicago, IL 60660",,,Condo,
